job_id,word_normalized,feature_id,feature_text,final_feature_value,resolution_method,needs_human_audit,adjudicated,adjudication_trigger,confidence,ambiguous,pre_verification_feature_value,verified_feature_value,positive_verification_status,positive_verification_confidence,positive_verification_reason
v4_atomic_shard_0016,spider,1808,a clarinet is played using a mouthpiece and reed,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,rabbit,1809,a clarinet produces sound by vibrating air columns,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bagpipe,1808,a clarinet is played using a mouthpiece and reed,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,wolf,1809,a clarinet produces sound by vibrating air columns,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,drum set,1808,a clarinet is played using a mouthpiece and reed,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,microwave oven,1808,a clarinet is played using a mouthpiece and reed,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,organ,1808,a clarinet is played using a mouthpiece and reed,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,eel,1809,a clarinet produces sound by vibrating air columns,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,shovel,1808,a clarinet is played using a mouthpiece and reed,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,spider,1809,a clarinet produces sound by vibrating air columns,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,ladybug,1809,a clarinet produces sound by vibrating air columns,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,coat,1809,a clarinet produces sound by vibrating air columns,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pot,1809,a clarinet produces sound by vibrating air columns,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,trailer,1808,a clarinet is played using a mouthpiece and reed,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sweater,1809,a clarinet produces sound by vibrating air columns,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pyjamas,1809,a clarinet produces sound by vibrating air columns,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,screwdriver,1809,a clarinet produces sound by vibrating air columns,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,eel,1812,a claw hammer is a common subtype used for driving and removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cymbals,1810,"a clarinet typically has a dark, rich tone",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cap,1811,a classical piece of literature,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,drum set,1810,"a clarinet typically has a dark, rich tone",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,snake,1811,a classical piece of literature,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,penguin,1811,a classical piece of literature,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,spoon,1812,a claw hammer is a common subtype used for driving and removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,blackbird,1810,"a clarinet typically has a dark, rich tone",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,toaster,1812,a claw hammer is a common subtype used for driving and removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,fly,1810,"a clarinet typically has a dark, rich tone",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,leech,1812,a claw hammer is a common subtype used for driving and removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,mosquito,1810,"a clarinet typically has a dark, rich tone",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,parakeet,1812,a claw hammer is a common subtype used for driving and removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,knife,1811,a classical piece of literature,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,place mat,1810,"a clarinet typically has a dark, rich tone",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,herring,1811,a classical piece of literature,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,salamander,1811,a classical piece of literature,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,dolphin,1810,"a clarinet typically has a dark, rich tone",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,harpsichord,1811,a classical piece of literature,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,stove,1810,"a clarinet typically has a dark, rich tone",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,wood louse,1810,"a clarinet typically has a dark, rich tone",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,ostrich,1811,a classical piece of literature,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pullover,1812,a claw hammer is a common subtype used for driving and removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,piranha,1810,"a clarinet typically has a dark, rich tone",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tie,1812,a claw hammer is a common subtype used for driving and removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cockroach,1811,a classical piece of literature,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sword,1811,a classical piece of literature,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pan flute,1813,a claw hammer is a common type of hammer,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,vulture,1813,a claw hammer is a common type of hammer,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,swan,1813,a claw hammer is a common type of hammer,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,parakeet,1813,a claw hammer is a common type of hammer,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,mixer,1813,a claw hammer is a common type of hammer,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,grasshopper,1813,a claw hammer is a common type of hammer,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tractor,1813,a claw hammer is a common type of hammer,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pistol,1813,a claw hammer is a common type of hammer,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,shield,1813,a claw hammer is a common type of hammer,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pike,1814,a claw hammer is designed with a curved end for removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,magpie,1814,a claw hammer is designed with a curved end for removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,lawn mower,1813,a claw hammer is a common type of hammer,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,leech,1814,a claw hammer is designed with a curved end for removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,ostrich,1814,a claw hammer is designed with a curved end for removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,ant,1814,a claw hammer is designed with a curved end for removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,towel,1814,a claw hammer is designed with a curved end for removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,trailer,1814,a claw hammer is designed with a curved end for removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,anvil,1814,a claw hammer is designed with a curved end for removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,drill,1814,a claw hammer is designed with a curved end for removing nails,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,can opener,1815,a club can also refer to a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,blouse,1815,a club can also refer to a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,owl,1815,a club can also refer to a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,horse,1815,a club can also refer to a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,shirt,1815,a club can also refer to a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,apron,1815,a club can also refer to a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,donkey,1815,a club can also refer to a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,swordfish,1816,"a club can be a business entity, such as a night club or country club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,deer,1816,"a club can be a business entity, such as a night club or country club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,van,1815,a club can also refer to a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,hippopotamus,1815,a club can also refer to a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,horse,1816,"a club can be a business entity, such as a night club or country club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,spoon,1816,"a club can be a business entity, such as a night club or country club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bat,1816,"a club can be a business entity, such as a night club or country club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cobra,1816,"a club can be a business entity, such as a night club or country club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cockroach,1816,"a club can be a business entity, such as a night club or country club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,gecko,1816,"a club can be a business entity, such as a night club or country club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,knife,1818,a club can be a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,whip,1816,"a club can be a business entity, such as a night club or country club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,subway train,1816,"a club can be a business entity, such as a night club or country club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pickaxe,1816,"a club can be a business entity, such as a night club or country club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pan flute,1819,a club can be a member of a set of playing cards marked with a trefoil symbol,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,turtle,1819,a club can be a member of a set of playing cards marked with a trefoil symbol,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,squid,1819,a club can be a member of a set of playing cards marked with a trefoil symbol,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,plough,1819,a club can be a member of a set of playing cards marked with a trefoil symbol,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,dragonfly,1817,a club can be a formal or informal group,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sparrow,1819,a club can be a member of a set of playing cards marked with a trefoil symbol,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,drill,1816,"a club can be a business entity, such as a night club or country club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,spear,1819,a club can be a member of a set of playing cards marked with a trefoil symbol,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pot,1818,a club can be a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,ostrich,1817,a club can be a formal or informal group,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,blackbird,1818,a club can be a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,ant,1817,a club can be a formal or informal group,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,monkey,1817,a club can be a formal or informal group,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,turtle,1817,a club can be a formal or informal group,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cow,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,wire brush,1818,a club can be a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,harmonica,1819,a club can be a member of a set of playing cards marked with a trefoil symbol,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,polar bear,1818,a club can be a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,fly,1817,a club can be a formal or informal group,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sieve,1817,a club can be a formal or informal group,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pan,1818,a club can be a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,earwig,1818,a club can be a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,ostrich,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,rooster,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,grasshopper,1817,a club can be a formal or informal group,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,centipede,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cricket,1818,a club can be a heavy stick used as a weapon,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,towel,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cobra,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sieve,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,percolator,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,jeans,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pyjamas,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,stick,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,whip,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,car,1820,a club can be a membership card or token representing affiliation with an organization,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cat,1821,a club can be a physical object used as a weapon or tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,zebra,1821,a club can be a physical object used as a weapon or tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,stork,1821,a club can be a physical object used as a weapon or tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,peacock,1821,a club can be a physical object used as a weapon or tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,piranha,1821,a club can be a physical object used as a weapon or tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,beetle,1821,a club can be a physical object used as a weapon or tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,python,1821,a club can be a physical object used as a weapon or tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bottle,1821,a club can be a physical object used as a weapon or tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,car,1821,a club can be a physical object used as a weapon or tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pan,1821,a club can be a physical object used as a weapon or tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,shovel,1821,a club can be a physical object used as a weapon or tool,0.3333333333333333,mean_small_disagreement,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,vulture,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,spoon,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,lion,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,helicopter,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,monkey,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,heron,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bagpipe,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bumblebee,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,wire brush,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,scarf,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,hovercraft,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,mixer,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,rocket,1823,a club can be a private association with restricted membership,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,spear,1823,a club can be a private association with restricted membership,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cart,1822,a club can be a place where members gather for activities or events,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,paint brush,1823,a club can be a private association with restricted membership,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,hamster,1824,a club can be a private establishment offering entertainment and dining,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pig,1824,a club can be a private establishment offering entertainment and dining,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tiger,1823,a club can be a private association with restricted membership,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tie,1823,a club can be a private association with restricted membership,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,clamp,1823,a club can be a private association with restricted membership,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,taxi,1823,a club can be a private association with restricted membership,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sheep,1824,a club can be a private establishment offering entertainment and dining,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,eel,1824,a club can be a private establishment offering entertainment and dining,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,belt,1824,a club can be a private establishment offering entertainment and dining,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,tram,1823,a club can be a private association with restricted membership,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,motorbike,1824,a club can be a private establishment offering entertainment and dining,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,caterpillar,1824,a club can be a private establishment offering entertainment and dining,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,giraffe,1824,a club can be a private establishment offering entertainment and dining,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,turkey,1824,a club can be a private establishment offering entertainment and dining,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bicycle,1826,"a club can be a symbol in a deck of playing cards, one of the four suits",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,percolator,1824,a club can be a private establishment offering entertainment and dining,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,clamp,1824,a club can be a private establishment offering entertainment and dining,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,shirt,1826,"a club can be a symbol in a deck of playing cards, one of the four suits",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cricket,1824,a club can be a private establishment offering entertainment and dining,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,glass,1825,a club can be a private or public entity,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cobra,1826,"a club can be a symbol in a deck of playing cards, one of the four suits",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,caterpillar,1825,a club can be a private or public entity,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pheasant,1826,"a club can be a symbol in a deck of playing cards, one of the four suits",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,kangaroo,1825,a club can be a private or public entity,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,spatula,1825,a club can be a private or public entity,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,train,1826,"a club can be a symbol in a deck of playing cards, one of the four suits",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,motorbike,1825,a club can be a private or public entity,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,piano,1826,"a club can be a symbol in a deck of playing cards, one of the four suits",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bass guitar,1825,a club can be a private or public entity,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,nail,1825,a club can be a private or public entity,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cat,1827,"a club can be a venue for entertainment, such as a night club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,eagle,1827,"a club can be a venue for entertainment, such as a night club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,helicopter,1827,"a club can be a venue for entertainment, such as a night club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,rooster,1827,"a club can be a venue for entertainment, such as a night club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,worm,1827,"a club can be a venue for entertainment, such as a night club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,place mat,1827,"a club can be a venue for entertainment, such as a night club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,skirt,1827,"a club can be a venue for entertainment, such as a night club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,axe,1827,"a club can be a venue for entertainment, such as a night club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,hat,1827,"a club can be a venue for entertainment, such as a night club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,carriage,1827,"a club can be a venue for entertainment, such as a night club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,skateboard,1827,"a club can be a venue for entertainment, such as a night club",0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,harp,1828,a club can be a venue for live music or dancing,0.3333333333333333,mean_small_disagreement,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,carriage,1828,a club can be a venue for live music or dancing,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,hedgehog,1829,a club can be carried as a defensive tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,llama,1829,a club can be carried as a defensive tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,magpie,1829,a club can be carried as a defensive tool,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,banjo,1830,a club can be carried for self-defense,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,gecko,1830,a club can be carried for self-defense,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,teaspoon,1830,a club can be carried for self-defense,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,panties,1830,a club can be carried for self-defense,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,towel,1830,a club can be carried for self-defense,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,louse,1830,a club can be carried for self-defense,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,robin,1830,a club can be carried for self-defense,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,pants,1830,a club can be carried for self-defense,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,lawn mower,1830,a club can be carried for self-defense,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,rhinoceros,1830,a club can be carried for self-defense,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,monkey,1831,a club can be carried in one hand,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,eagle,1832,a club can be decorated for ceremonial purposes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,parrot,1832,a club can be decorated for ceremonial purposes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,eel,1832,a club can be decorated for ceremonial purposes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cat,1832,a club can be decorated for ceremonial purposes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,trout,1831,a club can be carried in one hand,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,lion,1832,a club can be decorated for ceremonial purposes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,vulture,1831,a club can be carried in one hand,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,bison,1831,a club can be carried in one hand,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,worm,1831,a club can be carried in one hand,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,hat,1832,a club can be decorated for ceremonial purposes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,duck,1833,a club can be decorated with symbols or carvings,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,butterfly,1832,a club can be decorated for ceremonial purposes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,sardine,1832,a club can be decorated for ceremonial purposes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,cello,1832,a club can be decorated for ceremonial purposes,0.0,unanimous,False,False,,,,,,not_candidate,,
v4_atomic_shard_0016,double barrelled shotgun,1831,a club can be carried in one hand,0.0,unanimous,False,False,,,,,,not_candidate,,
