job_id,word_normalized,feature_id,feature_text,row_hash,adjudicator_idx,feature_value,confidence,ambiguous,reason,parse_error,raw_json
v4_atomic_shard_0021,submarine,627,"a boat is used for transportation, fishing, recreation, and racing",e8eaa3ec818133752c794271e8c297cbe270096f096256d459219de29e38f892,2,0,0.9,False,"Submarines are primarily used for military and research, not for the activities listed in the feature.",,"{
  ""target_word"": ""submarine"",
  ""feature_id"": 627,
  ""feature_value"": 0,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""Submarines are primarily used for military and research, not for the activities listed in the feature.""
}"
v4_atomic_shard_0021,submarine,627,"a boat is used for transportation, fishing, recreation, and racing",e8eaa3ec818133752c794271e8c297cbe270096f096256d459219de29e38f892,3,0,0.9,False,"Submarines are primarily used for military and research, not for the activities listed in the feature.",,"{
  ""target_word"": ""submarine"",
  ""feature_id"": 627,
  ""feature_value"": 0,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""Submarines are primarily used for military and research, not for the activities listed in the feature.""
}"
v4_atomic_shard_0021,sole,629,a boat may be owned by a fisherman,c42d6607bf80d5114f3ed33fe84b26455faa691fc0c18c16e50403b62954c5a2,1,0,0.85,False,The feature is not directly related to the primary meanings of 'sole' and is unlikely to be spontaneously listed.,,"{
  ""target_word"": ""sole"",
  ""feature_id"": 629,
  ""feature_value"": 0,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""The feature is not directly related to the primary meanings of 'sole' and is unlikely to be spontaneously listed.""
}"
v4_atomic_shard_0021,sole,629,a boat may be owned by a fisherman,c42d6607bf80d5114f3ed33fe84b26455faa691fc0c18c16e50403b62954c5a2,2,0,0.85,False,The feature is not directly related to the primary meanings of 'sole' and is unlikely to be spontaneously listed.,,"{
  ""target_word"": ""sole"",
  ""feature_id"": 629,
  ""feature_value"": 0,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""The feature is not directly related to the primary meanings of 'sole' and is unlikely to be spontaneously listed.""
}"
v4_atomic_shard_0021,sole,629,a boat may be owned by a fisherman,c42d6607bf80d5114f3ed33fe84b26455faa691fc0c18c16e50403b62954c5a2,3,0,0.85,False,The feature is not directly related to the primary meanings of 'sole' and is unlikely to be spontaneously listed.,,"{
  ""target_word"": ""sole"",
  ""feature_id"": 629,
  ""feature_value"": 0,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""The feature is not directly related to the primary meanings of 'sole' and is unlikely to be spontaneously listed.""
}"
v4_atomic_shard_0021,submarine,634,"a boat may have a deck, cabin, or other structures for shelter and storage",cd7d6f280a8a53143ab31d22c6ce6c9a8edfff841782c320b9cf5d8ccd23fe97,1,0,0.95,False,"Submarines do not typically have decks, cabins, or other structures for shelter and storage like boats.",,"{
  ""target_word"": ""submarine"",
  ""feature_id"": 634,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""Submarines do not typically have decks, cabins, or other structures for shelter and storage like boats.""
}"
v4_atomic_shard_0021,submarine,634,"a boat may have a deck, cabin, or other structures for shelter and storage",cd7d6f280a8a53143ab31d22c6ce6c9a8edfff841782c320b9cf5d8ccd23fe97,2,0,0.95,False,"Submarines do not typically have decks, cabins, or other structures for shelter and storage like boats.",,"{
  ""target_word"": ""submarine"",
  ""feature_id"": 634,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""Submarines do not typically have decks, cabins, or other structures for shelter and storage like boats.""
}"
v4_atomic_shard_0021,submarine,634,"a boat may have a deck, cabin, or other structures for shelter and storage",cd7d6f280a8a53143ab31d22c6ce6c9a8edfff841782c320b9cf5d8ccd23fe97,3,0,0.95,False,"Submarines do not typically have decks, cabins, or other structures for shelter and storage like boats.",,"{
  ""target_word"": ""submarine"",
  ""feature_id"": 634,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""Submarines do not typically have decks, cabins, or other structures for shelter and storage like boats.""
}"
v4_atomic_shard_0021,cart,649,a bottle can be carried easily by hand,604b32192d75931b441b68a4957aa28e29660be0d1c37978a970b681cab30437,1,0,0.95,False,"The feature is about carrying a bottle by hand, which is not a natural or common association with a cart's primary function.",,"{
  ""target_word"": ""cart"",
  ""feature_id"": 649,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is about carrying a bottle by hand, which is not a natural or common association with a cart's primary function.""
}"
v4_atomic_shard_0021,cart,649,a bottle can be carried easily by hand,604b32192d75931b441b68a4957aa28e29660be0d1c37978a970b681cab30437,2,0,0.95,False,"The feature is about carrying a bottle by hand, which is not a natural or common association with a cart's primary function.",,"{
  ""target_word"": ""cart"",
  ""feature_id"": 649,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is about carrying a bottle by hand, which is not a natural or common association with a cart's primary function.""
}"
v4_atomic_shard_0021,cart,649,a bottle can be carried easily by hand,604b32192d75931b441b68a4957aa28e29660be0d1c37978a970b681cab30437,3,0,0.95,False,"The feature is about carrying a bottle by hand, which is not a natural or common association with a cart's primary function.",,"{
  ""target_word"": ""cart"",
  ""feature_id"": 649,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is about carrying a bottle by hand, which is not a natural or common association with a cart's primary function.""
}"
v4_atomic_shard_0021,fridge,654,a bottle can be opened and closed repeatedly,eb85d8d5e22d8a0cef5bdc5fca53fd8bc64a5146bc461459d55ad28797997c12,1,0,0.95,False,"The feature is about a bottle, which is not typically associated with a fridge in spontaneous descriptions.",,"{
  ""target_word"": ""fridge"",
  ""feature_id"": 654,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is about a bottle, which is not typically associated with a fridge in spontaneous descriptions.""
}"
v4_atomic_shard_0021,fridge,654,a bottle can be opened and closed repeatedly,eb85d8d5e22d8a0cef5bdc5fca53fd8bc64a5146bc461459d55ad28797997c12,2,0,0.95,False,"The feature is about a bottle, which is not typically associated with a fridge in spontaneous descriptions.",,"{
  ""target_word"": ""fridge"",
  ""feature_id"": 654,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is about a bottle, which is not typically associated with a fridge in spontaneous descriptions.""
}"
v4_atomic_shard_0021,fridge,654,a bottle can be opened and closed repeatedly,eb85d8d5e22d8a0cef5bdc5fca53fd8bc64a5146bc461459d55ad28797997c12,3,0,0.95,False,"The feature is about a bottle, which is not typically associated with a fridge in spontaneous descriptions.",,"{
  ""target_word"": ""fridge"",
  ""feature_id"": 654,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is about a bottle, which is not typically associated with a fridge in spontaneous descriptions.""
}"
v4_atomic_shard_0021,top,676,a bottle can have a standardized shape or a custom design,444d3d63b344c0578899fc5073f1a5cf69d9be759f8ede13b168c128ea7794dc,1,0,0.92,False,"The feature is not likely to be spontaneously mentioned when describing 'top', as it is not a central or defining characteristic.",,"{
  ""target_word"": ""top"",
  ""feature_id"": 676,
  ""feature_value"": 0,
  ""confidence"": 0.92,
  ""ambiguous"": False,
  ""reason"": ""The feature is not likely to be spontaneously mentioned when describing 'top', as it is not a central or defining characteristic.""
}"
v4_atomic_shard_0021,top,676,a bottle can have a standardized shape or a custom design,444d3d63b344c0578899fc5073f1a5cf69d9be759f8ede13b168c128ea7794dc,2,0,0.92,False,"The feature is not likely to be spontaneously mentioned when describing 'top', as it is not a central or defining characteristic.",,"{
  ""target_word"": ""top"",
  ""feature_id"": 676,
  ""feature_value"": 0,
  ""confidence"": 0.92,
  ""ambiguous"": False,
  ""reason"": ""The feature is not likely to be spontaneously mentioned when describing 'top', as it is not a central or defining characteristic.""
}"
v4_atomic_shard_0021,top,676,a bottle can have a standardized shape or a custom design,444d3d63b344c0578899fc5073f1a5cf69d9be759f8ede13b168c128ea7794dc,3,0,0.92,False,"The feature is not likely to be spontaneously mentioned when describing 'top', as it is not a central or defining characteristic.",,"{
  ""target_word"": ""top"",
  ""feature_id"": 676,
  ""feature_value"": 0,
  ""confidence"": 0.92,
  ""ambiguous"": False,
  ""reason"": ""The feature is not likely to be spontaneously mentioned when describing 'top', as it is not a central or defining characteristic.""
}"
v4_atomic_shard_0021,cap,700,a bottle often has a cap or lid to seal its opening,238669a7164a15c86efca67ecb88d363cf9da7f2e0b214495a7d2e7d36e29b2e,1,1,0.85,False,"While true, this feature is more about bottles and not a primary association for 'cap'.",,"{
  ""target_word"": ""cap"",
  ""feature_id"": 700,
  ""feature_value"": 1,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""While true, this feature is more about bottles and not a primary association for 'cap'.""
}"
v4_atomic_shard_0021,cap,700,a bottle often has a cap or lid to seal its opening,238669a7164a15c86efca67ecb88d363cf9da7f2e0b214495a7d2e7d36e29b2e,2,1,0.85,False,"While true, this feature is more about bottles and not a primary association for 'cap'.",,"{
  ""target_word"": ""cap"",
  ""feature_id"": 700,
  ""feature_value"": 1,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""While true, this feature is more about bottles and not a primary association for 'cap'.""
}"
v4_atomic_shard_0021,cap,700,a bottle often has a cap or lid to seal its opening,238669a7164a15c86efca67ecb88d363cf9da7f2e0b214495a7d2e7d36e29b2e,3,1,0.85,False,"While true, this feature is more about bottles and not a primary association for 'cap'.",,"{
  ""target_word"": ""cap"",
  ""feature_id"": 700,
  ""feature_value"": 1,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""While true, this feature is more about bottles and not a primary association for 'cap'.""
}"
v4_atomic_shard_0021,top,703,"a bow can be a component of formal attire, such as a bow tie",cac2e8ce324e8fe7468480bfe29e011a9a52e5ba6c08b2374097db58f018f374,1,0,0.92,False,The feature is specific to a bow tie and not typically associated with the general concept of 'top'.,,"{
  ""target_word"": ""top"",
  ""feature_id"": 703,
  ""feature_value"": 0,
  ""confidence"": 0.92,
  ""ambiguous"": False,
  ""reason"": ""The feature is specific to a bow tie and not typically associated with the general concept of 'top'.""
}"
v4_atomic_shard_0021,top,703,"a bow can be a component of formal attire, such as a bow tie",cac2e8ce324e8fe7468480bfe29e011a9a52e5ba6c08b2374097db58f018f374,2,0,0.92,False,The feature is specific to a bow tie and not typically associated with the general concept of 'top'.,,"{
  ""target_word"": ""top"",
  ""feature_id"": 703,
  ""feature_value"": 0,
  ""confidence"": 0.92,
  ""ambiguous"": False,
  ""reason"": ""The feature is specific to a bow tie and not typically associated with the general concept of 'top'.""
}"
v4_atomic_shard_0021,top,703,"a bow can be a component of formal attire, such as a bow tie",cac2e8ce324e8fe7468480bfe29e011a9a52e5ba6c08b2374097db58f018f374,3,0,0.92,False,The feature is specific to a bow tie and not typically associated with the general concept of 'top'.,,"{
  ""target_word"": ""top"",
  ""feature_id"": 703,
  ""feature_value"": 0,
  ""confidence"": 0.92,
  ""ambiguous"": False,
  ""reason"": ""The feature is specific to a bow tie and not typically associated with the general concept of 'top'.""
}"
v4_atomic_shard_0021,boat,708,"a bow can be a feature in children's toys, such as a toy boat",0a3c60dbab82d9a494e4568365ee8d845da8bfb10a72af34b6e4eab2f0e835d0,1,0,0.9,False,The feature about a bow in children's toys is not a common or spontaneous response when describing a boat.,,"{
  ""target_word"": ""boat"",
  ""feature_id"": 708,
  ""feature_value"": 0,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""The feature about a bow in children's toys is not a common or spontaneous response when describing a boat.""
}"
v4_atomic_shard_0021,boat,708,"a bow can be a feature in children's toys, such as a toy boat",0a3c60dbab82d9a494e4568365ee8d845da8bfb10a72af34b6e4eab2f0e835d0,2,0,0.9,False,The feature about a bow in children's toys is not a common or spontaneous response when describing a boat.,,"{
  ""target_word"": ""boat"",
  ""feature_id"": 708,
  ""feature_value"": 0,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""The feature about a bow in children's toys is not a common or spontaneous response when describing a boat.""
}"
v4_atomic_shard_0021,boat,708,"a bow can be a feature in children's toys, such as a toy boat",0a3c60dbab82d9a494e4568365ee8d845da8bfb10a72af34b6e4eab2f0e835d0,3,0,0.9,False,The feature about a bow in children's toys is not a common or spontaneous response when describing a boat.,,"{
  ""target_word"": ""boat"",
  ""feature_id"": 708,
  ""feature_value"": 0,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""The feature about a bow in children's toys is not a common or spontaneous response when describing a boat.""
}"
v4_atomic_shard_0021,bow,713,"a bow can be a part of a ship, referring to the forward section",fedf0b265de0333d2c7ea594ba9ad25bfc050867b40a3cd056df8b4d0ea01fd3,1,1,0.8,False,"While true, it is a less common and specific usage that most people would not spontaneously mention.",,"{
  ""target_word"": ""bow"",
  ""feature_id"": 713,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": False,
  ""reason"": ""While true, it is a less common and specific usage that most people would not spontaneously mention.""
}"
v4_atomic_shard_0021,bow,713,"a bow can be a part of a ship, referring to the forward section",fedf0b265de0333d2c7ea594ba9ad25bfc050867b40a3cd056df8b4d0ea01fd3,2,1,0.8,False,"While true, it is a less common and specific usage that most people would not spontaneously mention.",,"{
  ""target_word"": ""bow"",
  ""feature_id"": 713,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": False,
  ""reason"": ""While true, it is a less common and specific usage that most people would not spontaneously mention.""
}"
v4_atomic_shard_0021,bow,713,"a bow can be a part of a ship, referring to the forward section",fedf0b265de0333d2c7ea594ba9ad25bfc050867b40a3cd056df8b4d0ea01fd3,3,1,0.8,False,"While true, it is a less common and specific usage that most people would not spontaneously mention.",,"{
  ""target_word"": ""bow"",
  ""feature_id"": 713,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": False,
  ""reason"": ""While true, it is a less common and specific usage that most people would not spontaneously mention.""
}"
v4_atomic_shard_0021,pullover,718,a bow can be a type of fastener for shoelaces or clothing,88a1849770ec04acbf79517423bc89f1f175e8ef61a1cd53a7aa097721cb211a,1,0,0.95,False,A bow as a fastener is not a common or spontaneous feature associated with pullovers.,,"{
  ""target_word"": ""pullover"",
  ""feature_id"": 718,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""A bow as a fastener is not a common or spontaneous feature associated with pullovers.""
}"
v4_atomic_shard_0021,pullover,718,a bow can be a type of fastener for shoelaces or clothing,88a1849770ec04acbf79517423bc89f1f175e8ef61a1cd53a7aa097721cb211a,2,0,0.95,False,A bow as a fastener is not a common or spontaneous feature associated with pullovers.,,"{
  ""target_word"": ""pullover"",
  ""feature_id"": 718,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""A bow as a fastener is not a common or spontaneous feature associated with pullovers.""
}"
v4_atomic_shard_0021,pullover,718,a bow can be a type of fastener for shoelaces or clothing,88a1849770ec04acbf79517423bc89f1f175e8ef61a1cd53a7aa097721cb211a,3,0,0.95,False,A bow as a fastener is not a common or spontaneous feature associated with pullovers.,,"{
  ""target_word"": ""pullover"",
  ""feature_id"": 718,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""A bow as a fastener is not a common or spontaneous feature associated with pullovers.""
}"
v4_atomic_shard_0021,double bass,720,a bow can be adjusted for better accuracy,b8b2f4f6799de674b6171baab33d553e1d52ac2590f9477fdc50e4f4135334e2,1,1,0.85,False,"While true, adjusting a bow for better accuracy is a known aspect but not commonly mentioned when describing a double bass.",,"{
  ""target_word"": ""double bass"",
  ""feature_id"": 720,
  ""feature_value"": 1,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""While true, adjusting a bow for better accuracy is a known aspect but not commonly mentioned when describing a double bass.""
}"
v4_atomic_shard_0021,double bass,720,a bow can be adjusted for better accuracy,b8b2f4f6799de674b6171baab33d553e1d52ac2590f9477fdc50e4f4135334e2,2,1,0.85,False,"While true, adjusting a bow for better accuracy is a known aspect but not commonly mentioned when describing a double bass.",,"{
  ""target_word"": ""double bass"",
  ""feature_id"": 720,
  ""feature_value"": 1,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""While true, adjusting a bow for better accuracy is a known aspect but not commonly mentioned when describing a double bass.""
}"
v4_atomic_shard_0021,double bass,720,a bow can be adjusted for better accuracy,b8b2f4f6799de674b6171baab33d553e1d52ac2590f9477fdc50e4f4135334e2,3,1,0.85,False,"While true, adjusting a bow for better accuracy is a known aspect but not commonly mentioned when describing a double bass.",,"{
  ""target_word"": ""double bass"",
  ""feature_id"": 720,
  ""feature_value"": 1,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""While true, adjusting a bow for better accuracy is a known aspect but not commonly mentioned when describing a double bass.""
}"
v4_atomic_shard_0021,bra,721,a bow can be adjusted for different users or preferences,f0f3c1d28421b00248c863a319d42fa237eda34128294b27a84488907a600683,1,1,0.9,False,"Adjustability is a practical feature of a bra, but it is not central or likely to be spontaneously mentioned.",,"{
  ""target_word"": ""bra"",
  ""feature_id"": 721,
  ""feature_value"": 1,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""Adjustability is a practical feature of a bra, but it is not central or likely to be spontaneously mentioned.""
}"
v4_atomic_shard_0021,bra,721,a bow can be adjusted for different users or preferences,f0f3c1d28421b00248c863a319d42fa237eda34128294b27a84488907a600683,2,1,0.9,False,"Adjustability is a practical feature of a bra, but it is not central or likely to be spontaneously mentioned.",,"{
  ""target_word"": ""bra"",
  ""feature_id"": 721,
  ""feature_value"": 1,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""Adjustability is a practical feature of a bra, but it is not central or likely to be spontaneously mentioned.""
}"
v4_atomic_shard_0021,bra,721,a bow can be adjusted for different users or preferences,f0f3c1d28421b00248c863a319d42fa237eda34128294b27a84488907a600683,3,1,0.9,False,"Adjustability is a practical feature of a bra, but it is not central or likely to be spontaneously mentioned.",,"{
  ""target_word"": ""bra"",
  ""feature_id"": 721,
  ""feature_value"": 1,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""Adjustability is a practical feature of a bra, but it is not central or likely to be spontaneously mentioned.""
}"
v4_atomic_shard_0021,shirt,727,"a bow can be an ornamental loop with dangling ends, often used in fashion",b37c5e436ad1cbd462919dfd8a41ada88c545028f50e57f09917881e57470b5a,1,1,0.85,False,"A bow can occasionally be an ornamental feature on a shirt, but it is not a common or central feature.",,"{
  ""target_word"": ""shirt"",
  ""feature_id"": 727,
  ""feature_value"": 1,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""A bow can occasionally be an ornamental feature on a shirt, but it is not a common or central feature.""
}"
v4_atomic_shard_0021,shirt,727,"a bow can be an ornamental loop with dangling ends, often used in fashion",b37c5e436ad1cbd462919dfd8a41ada88c545028f50e57f09917881e57470b5a,2,1,0.85,False,"A bow can occasionally be an ornamental feature on a shirt, but it is not a common or central feature.",,"{
  ""target_word"": ""shirt"",
  ""feature_id"": 727,
  ""feature_value"": 1,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""A bow can occasionally be an ornamental feature on a shirt, but it is not a common or central feature.""
}"
v4_atomic_shard_0021,shirt,727,"a bow can be an ornamental loop with dangling ends, often used in fashion",b37c5e436ad1cbd462919dfd8a41ada88c545028f50e57f09917881e57470b5a,3,1,0.85,False,"A bow can occasionally be an ornamental feature on a shirt, but it is not a common or central feature.",,"{
  ""target_word"": ""shirt"",
  ""feature_id"": 727,
  ""feature_value"": 1,
  ""confidence"": 0.85,
  ""ambiguous"": False,
  ""reason"": ""A bow can occasionally be an ornamental feature on a shirt, but it is not a common or central feature.""
}"
v4_atomic_shard_0021,boots,727,"a bow can be an ornamental loop with dangling ends, often used in fashion",f9956f250bb3b8b30f6d87b41f895e702bee91c053f4fd4472c3e0a1feff75f8,1,1,0.8,False,"A bow can be an ornamental feature on boots, but it is not common or central.",,"{
  ""target_word"": ""boots"",
  ""feature_id"": 727,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": False,
  ""reason"": ""A bow can be an ornamental feature on boots, but it is not common or central.""
}"
v4_atomic_shard_0021,boots,727,"a bow can be an ornamental loop with dangling ends, often used in fashion",f9956f250bb3b8b30f6d87b41f895e702bee91c053f4fd4472c3e0a1feff75f8,2,1,0.8,False,"A bow can be an ornamental feature on boots, but it is not common or central.",,"{
  ""target_word"": ""boots"",
  ""feature_id"": 727,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": False,
  ""reason"": ""A bow can be an ornamental feature on boots, but it is not common or central.""
}"
v4_atomic_shard_0021,boots,727,"a bow can be an ornamental loop with dangling ends, often used in fashion",f9956f250bb3b8b30f6d87b41f895e702bee91c053f4fd4472c3e0a1feff75f8,3,1,0.8,False,"A bow can be an ornamental feature on boots, but it is not common or central.",,"{
  ""target_word"": ""boots"",
  ""feature_id"": 727,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": False,
  ""reason"": ""A bow can be an ornamental feature on boots, but it is not common or central.""
}"
v4_atomic_shard_0021,shield,729,a bow can be carried and stored,59871aa2b70cc86fd048232f07734f28efef1ebb8772349e8b936135f6a23441,1,0,0.95,False,The feature 'a bow can be carried and stored' is not typically associated with shields and is not likely to be spontaneously produced.,,"{
  ""target_word"": ""shield"",
  ""feature_id"": 729,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature 'a bow can be carried and stored' is not typically associated with shields and is not likely to be spontaneously produced.""
}"
v4_atomic_shard_0021,shield,729,a bow can be carried and stored,59871aa2b70cc86fd048232f07734f28efef1ebb8772349e8b936135f6a23441,2,0,0.95,False,The feature 'a bow can be carried and stored' is not typically associated with shields and is not likely to be spontaneously produced.,,"{
  ""target_word"": ""shield"",
  ""feature_id"": 729,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature 'a bow can be carried and stored' is not typically associated with shields and is not likely to be spontaneously produced.""
}"
v4_atomic_shard_0021,shield,729,a bow can be carried and stored,59871aa2b70cc86fd048232f07734f28efef1ebb8772349e8b936135f6a23441,3,0,0.95,False,The feature 'a bow can be carried and stored' is not typically associated with shields and is not likely to be spontaneously produced.,,"{
  ""target_word"": ""shield"",
  ""feature_id"": 729,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature 'a bow can be carried and stored' is not typically associated with shields and is not likely to be spontaneously produced.""
}"
v4_atomic_shard_0021,lion,730,a bow can be carried on a hunt,872fd2b3544a5a6d6b3b1ef125f6b93faa2c56c227fc141536ca5b1f7e947130,1,0,0.9,False,The feature is not directly related to lions and is unlikely to be spontaneously listed by participants.,,"{
  ""target_word"": ""lion"",
  ""feature_id"": 730,
  ""feature_value"": 0,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""The feature is not directly related to lions and is unlikely to be spontaneously listed by participants.""
}"
v4_atomic_shard_0021,lion,730,a bow can be carried on a hunt,872fd2b3544a5a6d6b3b1ef125f6b93faa2c56c227fc141536ca5b1f7e947130,2,0,0.9,False,The feature is not directly related to lions and is unlikely to be spontaneously listed by participants.,,"{
  ""target_word"": ""lion"",
  ""feature_id"": 730,
  ""feature_value"": 0,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""The feature is not directly related to lions and is unlikely to be spontaneously listed by participants.""
}"
v4_atomic_shard_0021,lion,730,a bow can be carried on a hunt,872fd2b3544a5a6d6b3b1ef125f6b93faa2c56c227fc141536ca5b1f7e947130,3,0,0.9,False,The feature is not directly related to lions and is unlikely to be spontaneously listed by participants.,,"{
  ""target_word"": ""lion"",
  ""feature_id"": 730,
  ""feature_value"": 0,
  ""confidence"": 0.90,
  ""ambiguous"": False,
  ""reason"": ""The feature is not directly related to lions and is unlikely to be spontaneously listed by participants.""
}"
v4_atomic_shard_0021,bowl,729,a bow can be carried and stored,1e675df801612b24326f206a7eb82746dbc840a5a9d6e83376e2187c0af2cdf0,1,0,0.95,False,The feature 'a bow can be carried and stored' is not naturally associated with a bowl and is unlikely to be spontaneously mentioned.,,"{
  ""target_word"": ""bowl"",
  ""feature_id"": 729,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature 'a bow can be carried and stored' is not naturally associated with a bowl and is unlikely to be spontaneously mentioned.""
}"
v4_atomic_shard_0021,bowl,729,a bow can be carried and stored,1e675df801612b24326f206a7eb82746dbc840a5a9d6e83376e2187c0af2cdf0,2,0,0.95,False,The feature 'a bow can be carried and stored' is not naturally associated with a bowl and is unlikely to be spontaneously mentioned.,,"{
  ""target_word"": ""bowl"",
  ""feature_id"": 729,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature 'a bow can be carried and stored' is not naturally associated with a bowl and is unlikely to be spontaneously mentioned.""
}"
v4_atomic_shard_0021,bowl,729,a bow can be carried and stored,1e675df801612b24326f206a7eb82746dbc840a5a9d6e83376e2187c0af2cdf0,3,0,0.95,False,The feature 'a bow can be carried and stored' is not naturally associated with a bowl and is unlikely to be spontaneously mentioned.,,"{
  ""target_word"": ""bowl"",
  ""feature_id"": 729,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature 'a bow can be carried and stored' is not naturally associated with a bowl and is unlikely to be spontaneously mentioned.""
}"
v4_atomic_shard_0021,eagle,730,a bow can be carried on a hunt,3d68466dc15107348a4a0004e7cf39ba11fa22959af84f3ab2c7827a0a3778ec,1,0,0.95,False,The feature is not spontaneously associated with eagles and is more related to hunting equipment.,,"{
  ""target_word"": ""eagle"",
  ""feature_id"": 730,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is not spontaneously associated with eagles and is more related to hunting equipment.""
}"
v4_atomic_shard_0021,eagle,730,a bow can be carried on a hunt,3d68466dc15107348a4a0004e7cf39ba11fa22959af84f3ab2c7827a0a3778ec,2,0,0.95,False,The feature is not spontaneously associated with eagles and is more related to hunting equipment.,,"{
  ""target_word"": ""eagle"",
  ""feature_id"": 730,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is not spontaneously associated with eagles and is more related to hunting equipment.""
}"
v4_atomic_shard_0021,eagle,730,a bow can be carried on a hunt,3d68466dc15107348a4a0004e7cf39ba11fa22959af84f3ab2c7827a0a3778ec,3,0,0.95,False,The feature is not spontaneously associated with eagles and is more related to hunting equipment.,,"{
  ""target_word"": ""eagle"",
  ""feature_id"": 730,
  ""feature_value"": 0,
  ""confidence"": 0.95,
  ""ambiguous"": False,
  ""reason"": ""The feature is not spontaneously associated with eagles and is more related to hunting equipment.""
}"
v4_atomic_shard_0021,mug,731,a bow can be decorated or customized,973bd7e172869ae3b31bdb3058233815c6d2079361b9036f6ce68a1f92b29c6e,1,1,0.8,False,"A mug can be decorated or customized, but this is not a central or frequently mentioned feature.",,"{
  ""target_word"": ""mug"",
  ""feature_id"": 731,
  ""feature_value"": 1,
  ""confidence"": 0.80,
  ""ambiguous"": False,
  ""reason"": ""A mug can be decorated or customized, but this is not a central or frequently mentioned feature.""
}"
